fips,name,pop2010,pop2020,pctchg
4800040804,Lake Tanglewood village,802,886,10.47
2100046027,Lexington-Fayette urban county,295870,323152,9.22
1700044173,Loami village,743,750,0.94
2600052920,Melvin village,180,168,-6.67
4600032140,Isabel town,135,152,12.59
3900052276,Morral village,399,382,-4.26
3600038264,Jamestown,31161,29058,-6.75
100050192,Monroeville,6515,5718,-12.23
1700039077,Karnak village,497,434,-12.68
600036056,Huntington Park,58125,57509,-1.06
2900066674,Seneca,2338,2387,2.1
1200067650,South Palm Beach town,1358,1470,8.25
2700032174,Jordan,5464,6402,17.17
3000040525,Kevin town,154,136,-11.69
4800045288,Lytle,2501,3066,22.59
2200055420,Noble village,252,244,-3.17
2100040114,Jamestown,1795,1791,-0.22
3900044856,Lorain,64099,63855,-0.38
2700030446,Humboldt,45,42,-6.67
4200037640,Jacobus borough,1835,1833,-0.11
2400071600,Sharpsburg town,662,647,-2.27
1900063750,Pleasantville,1692,1696,0.24
2900046964,Mayview,212,212,0
2900039044,Kirkwood,27567,27807,0.87
5400040828,Jane Lew town,404,386,-4.46
100057024,Onycha town,184,186,1.09
3100037595,Osmond,783,749,-4.34
4800037528,Jefferson,2106,1915,-9.07
4800036128,Iraan,1229,1222,-0.57
2800039880,Learned town,94,88,-6.38
4800035480,Hunters Creek Village,4367,4869,11.5
2300063590,Rockland,7301,7165,-1.86
2900033256,Houstonia,220,219,-0.45
3400037110,Kinnelon borough,10125,9896,-2.26
5100064272,Pound town,1021,918,-10.09
2600047280,Lexington village,1160,1118,-3.62
4600031620,Interior town,92,106,15.22
2900046316,Marshall,13036,12841,-1.5
2900041132,Leawood village,683,675,-1.17
1800050562,Monroeville town,1261,1341,6.34
3900053634,Nashville village,172,187,8.72
500043310,Magazine,870,830,-4.6
2900053516,Novelty village,139,132,-5.04
5500050425,Medford,4360,4282,-1.79
3900049238,Metamora village,629,608,-3.34
1200050575,Oakland Park,41299,45202,9.45
4800057044,Petrolia,686,670,-2.33
4000036700,Hydro town,969,937,-3.3
2600071700,Saugatuck,925,960,3.78
1800050760,Monticello,5384,5243,-2.62
1900071310,Scranton,557,524,-5.92
1700048632,Metcalf village,188,171,-9.04
5300036045,Kittitas,1358,1497,10.24
100038272,Jacksonville,13175,12544,-4.79
5600055345,Mountain View town,1280,1226,-4.22
1700070122,Skokie village,64845,62700,-3.31
4800039700,Knox City town,1130,1119,-0.97
2800038320,Kosciusko,7399,6720,-9.18
2700056284,Rushford,1723,1695,-1.63
3800043580,Kulm,345,335,-2.9
4600053940,Ree Heights town,62,58,-6.45
4800060668,Rankin,778,851,9.38
3400040020,Leonia borough,8944,9035,1.02
600039178,Laguna Beach,22733,22827,0.41
2000048825,Mound Valley,407,372,-8.6
1700065156,Rockton village,7699,7441,-3.35
200036540,Kachemak,476,490,2.94
3700036512,Lake Park village,3423,3909,14.2
4200049920,Millvale borough,3805,3662,-3.76
200053930,Nightmute,280,317,13.21
1700041742,Lake Zurich village,19693,19877,0.93
3700055940,Rennert town,383,372,-2.87
1700071422,Sparland village,406,367,-9.61
1700037907,Itasca village,8647,9805,13.39
1700054820,Oak Lawn village,56690,55022,-2.94
500062240,Salesville,448,460,2.68
600039259,Laguna Woods,15991,15850,-0.88
3700037040,Lattimore town,478,448,-6.28
3600068610,South Blooming Grove village,3223,3155,-2.11
1900044580,Le Roy,15,14,-6.67
5500046850,McFarland village,7931,9031,13.87
1700044446,London Mills village,392,376,-4.08
2700058684,Sauk Rapids,12840,14146,10.17
3900049294,Meyers Lake village,568,565,-0.53
4000064600,Ryan town,816,750,-8.09
2400062025,Pittsville town,1425,1474,3.44
4500043585,McClellanville town,499,542,8.62
3600042224,Liberty village,4360,4199,-3.69
4200043232,Ligonier borough,1569,1510,-3.76
2700044566,Mountain Lake,2106,2037,-3.28
2000049100,Mulvane,6147,6489,5.56
4800050040,Munday,1300,1275,-1.92
4200052320,Munhall borough,11381,11006,-3.29
1700061548,Prairie City village,380,351,-7.63
4200061512,Pleasantville borough,894,812,-9.17
5500055275,Muskego,24133,25127,4.12
100064776,River Falls town,526,535,1.71
200038970,Ketchikan,8051,8284,2.89
1800052038,Nashville town,1113,1098,-1.35
600050398,National City,58560,61394,4.84
100053400,Nauvoo town,217,202,-6.91
2900051356,Neck City,186,195,4.84
4000052600,North Enid town,856,921,7.59
600044000,Los Angeles,3793139,3979576,4.92
3000053200,Neihart town,51,49,-3.92
400043990,Mammoth town,1494,1687,12.92
5500056125,Neshkoro village,433,429,-0.92
4800050760,Nevada,834,1257,50.72
4200072080,South Connellsville borough,1970,1864,-5.38
4500055465,Pelzer town,1291,1401,8.52
3900069400,Sabina village,2615,2579,-1.38
2200056820,Oak Grove town,1727,1553,-10.08
5600061610,Pine Haven town,490,548,11.84
2000045750,Menlo,61,59,-3.28
4200054352,New Wilmington borough,2466,2197,-10.91
5500046150,Lublin village,118,113,-4.24
5400059068,Nitro,6935,6373,-8.1
3700047240,Norlina town,1125,1047,-6.93
4700056720,Paris,10126,10056,-0.69
100038608,Jemison,2615,2672,2.18
3600053022,North Hills village,5183,5969,15.16
500058280,Ravenden Springs town,123,121,-1.63
3100035000,North Platte,24738,23639,-4.44
3900056994,North Robinson village,210,198,-5.71
3800058300,Northwood,938,895,-4.58
5100070096,Saltville town,2053,1901,-7.4
2400057650,Oakland town,1896,1815,-4.27
5300050430,Oakville,688,692,0.58
2900045740,Mansfield,1291,1245,-3.56
1200050875,Ocean Breeze town,357,381,6.72
1000053920,Ocean View town,1844,2190,18.76
1700055210,Odin village,1076,1009,-6.23
2000052200,Offerle,199,183,-8.04
4200071144,Slatington borough,4223,4307,1.99
100056472,Ohatchee town,1150,1153,0.26
4200056408,Ohiopyle borough,59,56,-5.08
4000054000,Oilton,1013,1014,0.1
4700055800,Oliver Springs town,3396,3414,0.53
2400071650,Sharptown town,655,658,0.46
3600055365,Oriskany village,1401,1329,-5.14
5000053575,Orleans village,816,725,-11.15
1800057546,Oxford town,1158,1149,-0.78
1700057394,Palos Hills,17480,17060,-2.4
1700059520,Phillipstown village,44,41,-6.82
800057400,Parachute town,1077,1116,3.62
1700051479,Murrayville village,587,548,-6.64
4600058580,Sherman town,78,77,-1.28
600056112,Patterson,20629,22524,9.19
2000055100,Peabody,1202,1101,-8.4
1200045900,Minneola,9419,12595,33.72
3700051080,Pembroke town,3050,2951,-3.25
2000034300,Iola,5697,5266,-7.57
2000049150,Munden,100,93,-7
3100044035,Schuyler,6212,6303,1.46
2000053550,Ottawa,12652,12254,-3.15
5500062450,Phillips,1479,1336,-9.67
600056924,Pico Rivera,62958,62027,-1.48
1300061040,Pine Lake,729,754,3.43
3700052220,Pineville town,7488,9028,20.57
2700034676,Lake Lillian,238,235,-1.26
600057526,Placentia,50915,51233,0.62
3900063030,Plain City village,4228,4586,8.47
2900045614,Malden,4348,3898,-10.35
1700060599,Pleasant Plains village,801,791,-1.25
5500048350,Manawa,1371,1272,-7.22
4200061864,Point Marion borough,1159,1098,-5.26
4200057184,Orwigsburg borough,3099,2952,-4.74
2900058898,Pollock village,89,79,-11.24
4800058892,Port Isabel,6350,6256,-1.48
1900050790,Mediapolis,1560,1517,-2.76
4800059132,Pottsboro town,2162,2489,15.12
4600052980,Rapid City,68994,77503,12.33
5600062450,Powell,6323,6180,-2.26
2800053200,Oakland town,527,501,-4.93
2900057080,Perry,689,695,0.87
2100042094,Kenton Vale,110,108,-1.82
4800065384,Sanford town,163,156,-4.29
3900065256,Racine village,696,664,-4.6
4200063312,Rainsburg borough,132,128,-3.03
5300057430,Raymond,2869,2994,4.36
4600053460,Redfield,2370,2273,-4.09
1300064596,Remerton,1123,1079,-3.92
3900040558,Kirby village,118,110,-6.78
2700054736,Riverton,117,113,-3.42
1200060975,Riviera Beach,32540,35463,8.98
4800062138,Rio Bravo,4802,4634,-3.5
1200061500,Rockledge,24921,28227,13.27
3500065280,Ruidoso Downs,2776,2574,-7.28
4800037168,Jacksboro,4506,4384,-2.71
4800063272,Rose Hill Acres,441,436,-1.13
4800063380,Ross,273,284,4.03
1900068925,Rossie,70,68,-2.86
5400070588,Rowlesburg town,580,572,-1.38
2300064675,Saco,18495,19964,7.94
4800064112,Saginaw,20048,24310,21.26
800067005,Saguache town,496,505,1.81
3900055790,New Waterford village,1239,1180,-4.76
2600059140,Norton Shores,23998,24664,2.78
2800035020,Inverness town,1019,866,-15.01
2900066134,Schell City,249,238,-4.42
4700066880,Scotts Hill town,985,979,-0.61
400065000,Scottsdale,217492,258069,18.66
1700036074,Hooppole village,202,191,-5.45
4800034700,Honey Grove,1668,1737,4.14
2100037630,Hollyvilla,540,555,2.78
3700031500,Hildebran town,2026,2010,-0.79
1200030200,Highland Beach town,3631,3916,7.85
4800033320,Hereford,15367,14622,-4.85
1900035760,Hepburn,18,17,-5.56
2700028214,Heidelberg,123,124,0.81
100033904,Heath town,256,256,0
2000031150,Hazelton,93,86,-7.53
1700033630,Hawthorn Woods village,7770,8666,11.53
1900034725,Hartley,1672,1574,-5.86
3900018000,Columbus,789018,898553,13.88
1900011530,Castana,142,133,-6.34
500014950,Colt,375,329,-12.27
2100016372,Cold Spring,5927,6571,10.87
4900011870,Centerfield town,1373,1495,8.89
3700013280,Clyde town,1229,1304,6.1
3900013169,Centerville (Thurman) village,103,98,-4.85
1700015001,Clinton,7397,6857,-7.3
4800015472,Clifton,3440,3446,0.17
2400017600,Clear Spring town,364,362,-0.55
1300012400,Cairo,9625,9369,-2.66
4800026604,Forney,13819,27236,97.09
1800012898,Clarks Hill town,614,727,18.4
3000014950,Circle town,623,605,-2.89
3100015360,Elm Creek village,901,949,5.33
1200002250,Astatula town,1809,2085,15.26
2700023318,Gem Lake,393,500,27.23
1200013400,Coleman,703,911,29.59
4800016168,Columbus,3650,3646,-0.11
3800036700,Hazelton,235,211,-10.21
500007150,Blue Eye town,35,36,2.86
1300015508,Chatsworth,4300,4290,-0.23
3900011332,Canal Winchester,7117,8818,23.9
1300017832,Collins,583,571,-2.06
2900001522,Appleton City,1131,1080,-4.51
1600016120,Clifton,259,304,17.37
4000010650,Byron town,34,35,2.94
4100031650,Halfway,290,292,0.69
4800011716,Caddo Mills,1370,1698,23.94
1700009980,Burr Ridge village,10535,10758,2.12
3100017950,Gandy village,32,31,-3.13
3000010375,Browning town,982,1014,3.26
4000023450,Elgin,2156,3183,47.63
2000024175,Fowler,591,517,-12.52
1700008472,Broadwell village,145,136,-6.21
4200008760,Bristol borough,9726,9576,-1.54
900037000,Hartford,124765,122105,-2.13
4000031150,Grayson town,159,156,-1.89
4000010700,Cache,2783,2811,1.01
4200008416,Brentwood borough,9634,9268,-3.8
5500001750,Amherst village,1037,1045,0.77
3900007972,Bowling Green,30056,31504,4.82
2000019125,Dwight,274,259,-5.47
1700014000,Chicago,2695652,2693976,-0.06
3900011024,Camden village,2044,1973,-3.47
4500006850,Blenheim town,154,142,-7.79
5500032325,Hammond village,1922,1886,-1.87
5500011750,Cadott village,1436,1424,-0.84
3700020780,Ellenboro town,847,832,-1.77
2900000262,Advance,1347,1336,-0.82
4800003360,Annona town,315,288,-8.57
4200015192,Collegeville borough,5098,5174,1.49
2700027746,Hawley,2069,2198,6.23
1800027270,Gentryville town,268,265,-1.12
5500020675,Downing village,265,263,-0.75
2100016768,Columbus,170,153,-10
3100002305,Ashland,2453,2644,7.79
2700000622,Albany,2585,2766,7
1900007075,Blue Grass,1452,1661,14.39
2100034552,Hardinsburg,2339,2338,-0.04
2700002152,Arlington,2236,2146,-4.03
1900012720,Chariton,4321,4141,-4.17
2700004834,Belle Plaine,6665,7185,7.8
1700000113,Abingdon,3286,3051,-7.15
1700022073,East Moline,21311,20645,-3.13
2900002034,Arrow Point village,86,87,1.16
800031660,Grand Junction,59034,63597,7.73
2600013860,Caspian,906,845,-6.73
3700013460,Cofield village,393,369,-6.11
3100000905,Alliance,8502,8092,-4.82
200001090,Akutan,1027,1041,1.36
4200019208,Dillsburg borough,2578,2582,0.16
2100001504,Anchorage,2346,2423,3.28
3800012260,Carpio,157,142,-9.55
2600013880,Cass City village,2426,2276,-6.18
1700030991,Grant Park village,1342,1249,-6.93
1700001270,Amboy,2511,2321,-7.57
5400005788,Belington town,1921,1902,-0.99
500003430,Banks town,123,116,-5.69
2100025300,Erlanger,18138,19246,6.11
5500002800,Arlington village,815,820,0.61
1700030094,Godfrey village,17989,17400,-3.27
1300036276,Hampton,6970,8073,15.82
2700008992,Butterfield,584,589,0.86
2000001575,Alta Vista,444,424,-4.5
1700007133,Bolingbrook village,73365,74545,1.61
4500004300,Batesburg-Leesville town,5376,5415,0.73
200000065,Adak,326,326,0
4800018524,Dalhart,7932,8310,4.77
3900018014,Columbus Grove village,2155,2079,-3.53
2600030420,Fraser,14480,14480,0
2900003052,Bakersfield village,241,227,-5.81
1800000640,Advance town,474,514,8.44
1900005185,Beaver,48,50,4.17
2000027125,Gove City,78,70,-10.26
4200024536,Fairchance borough,1982,1886,-4.84
5500010075,Brooklyn village,1403,1465,4.42
1700003012,Aurora,197975,197757,-0.11
2900026776,Gentry village,72,70,-2.78
1300011672,Buckhead town,171,183,7.02
4900004060,Beaver,3122,3185,2.02
4700000200,Adams,627,671,7.02
2800000180,Aberdeen,5612,5205,-7.25
4000011550,Caney town,205,198,-3.41
100009328,Bridgeport,2439,2297,-5.82
3800025300,Fairmount,367,359,-2.18
4200007880,Bowmanstown borough,909,884,-2.75
100007000,Birmingham,212585,209403,-1.5
4200014640,Coalmont borough,106,101,-4.72
5500004475,Balsam Lake village,1009,982,-2.68
1900033060,Grimes,8255,14804,79.33
1900029955,Garner,3129,3033,-3.07
1200005075,Belleair town,3947,4260,7.93
2100029872,Gamaliel,376,358,-4.79
1300008536,Blakely,5074,4571,-9.91
3100003530,Beaver Crossing village,403,416,3.23
1800004204,Beech Grove,14227,14937,4.99
2000006075,Bennington,660,612,-7.27
3900014156,Chickasaw village,287,292,1.74
2700001684,Annandale,3227,3517,8.99
2600006980,Bellaire village,1086,1066,-1.84
1200005150,Belleair Shore town,109,114,4.59
3100015430,Elmwood village,634,661,4.26
1700028807,Gays village,281,254,-9.61
4800007408,Bellmead,9933,10744,8.16
1300007248,Berkeley Lake,1845,2147,16.37
600024134,Firebaugh,7562,8296,9.71
4000006100,Billings town,509,496,-2.55
2900019162,Denver village,39,36,-7.69
1700010448,Calhoun village,172,166,-3.49
2200001920,Anacoco village,869,783,-9.9
2700026450,Hadley,61,57,-6.56
1900024375,Elberon,196,188,-4.08
1900010585,Carbon,34,30,-11.76
4800013312,Castroville,2780,3119,12.19
4000023200,Edmond,81130,94054,15.93
1600034390,Hailey,7962,8689,9.13
2000007650,Blue Rapids,1019,961,-5.69
5300014485,Connell,4210,5545,31.71
4800016432,Conroe,65392,91079,39.28
4800016468,Converse,21534,28171,30.82
5400026932,Farmington town,375,365,-2.67
2000015475,Copeland,312,297,-4.81
2800027820,Gloster town,953,869,-8.81
4200016256,Cornwall borough,4115,4376,6.34
2700019142,Ely,3455,3355,-2.89
5300014870,Cosmopolis,1647,1662,0.91
5100019728,Covington,5951,5538,-6.94
1900017265,Creston,7834,7713,-1.54
1900017490,Cromwell,107,108,0.93
2900017902,Curryville,225,223,-0.89
2200018650,Crowley,13265,12588,-5.1
3900028826,Fremont,16641,15917,-4.35
1900017760,Cumberland,262,247,-5.73
3600020379,Dering Harbor village,11,11,0
1700018342,Dakota village,507,468,-7.69
4800025392,Falls City,611,689,12.77
1700023074,Elgin,108219,110849,2.43
600009878,Calipatria,7694,7114,-7.54
4800019435,Dayton Lakes,93,103,10.75
2900003160,Ballwin,30417,30082,-1.1
600020242,Dunsmuir,1640,1564,-4.63
500017740,Decatur,1692,1790,5.79
200014330,Chuathbaluk,116,126,8.62
2200025615,Fisher village,230,219,-4.78
4700003680,Baxter town,1357,1531,12.82
3100013085,Diller village,260,254,-2.31
500019600,Dover,1381,1440,4.27
1700002986,Augusta village,587,543,-7.5
3700012960,Clemmons village,18624,20867,12.04
1600022690,Driggs,1630,1817,11.47
5100003368,Ashland town,7256,7875,8.53
2700006490,Blomkest,157,158,0.64
4100020900,Dufur,604,639,5.79
3100018825,Giltner village,352,367,4.26
200020380,Eagle,84,83,-1.19
4200021712,East Pittsburgh borough,1827,1757,-3.83
3100017530,Franklin,1000,910,-9
2900021034,Easton,236,233,-1.27
4100029950,Gold Hill,1216,1296,6.58
2100024094,Ekron,156,150,-3.85
3600023745,Elba village,675,639,-5.33
2700002134,Argyle,639,642,0.47
3100014975,Elk Creek village,98,94,-4.08
2600025320,Elk Rapids village,1642,1615,-1.64
1900022980,Durant,1867,1864,-0.16
800005265,Bayfield town,2317,2689,16.06
3900029610,Geneva,6207,5937,-4.35
2800009820,Burnsville town,934,934,0
1700024062,Emington village,117,108,-7.69
3900025452,Enon village,2447,2386,-2.49
2700024992,Grand Marais,1348,1357,0.67
4100023500,Enterprise,1942,1996,2.78
100024256,Epes town,373,329,-11.8
4800024912,Everman,6028,6201,2.87
5100034064,Halifax town,1304,1210,-7.21
4000008750,Bridgeport,111,109,-1.8
600023182,Fairfield,105467,117133,11.06
3000025225,Fairfield town,694,723,4.18
800025610,Fairplay town,696,787,13.07
5100027200,Falls Church,12244,14617,19.38
2900023698,Farley village,269,301,11.9
4100031250,Gresham,105639,109381,3.54
600023910,Ferndale,1373,1352,-1.53
2600028000,Fife Lake village,441,480,8.84
4200030728,Great Bend borough,734,670,-8.72
3100004230,Benkelman,953,790,-17.1
2700021410,Florence,37,36,-2.7
1300030340,Flowery Branch,5747,8325,44.86
3900027552,Flushing village,881,832,-5.56
1700026662,Foosland village,101,98,-2.97
4800034220,Hitchcock,6967,7914,13.59
1700027091,Forsyth village,3487,3479,-0.23
1700027026,Forrest village,1219,1135,-6.89
4000007350,Bokchito town,628,687,9.39
4800027000,Fort Worth,744824,909585,22.12
2400030325,Frederick,65289,72244,10.65
1600028990,Fruitland,4761,5426,13.97
4700024040,Englewood town,1533,1534,0.07
4200007000,Blawnox borough,1441,1388,-3.68
1900036390,Hillsboro,180,177,-1.67
3800029460,Garrison,1454,1462,0.55
1300032748,Gibson,663,631,-4.83
2900032590,Holland town,229,197,-13.97
100029704,Gilbertown town,215,193,-10.23
3700026200,Glen Alpine town,1501,1483,-1.2
4200029632,Glen Hope borough,142,136,-4.23
3900027412,Fletcher village,467,483,3.43
5500004875,Barron,3453,3322,-3.79
4000014200,Choctaw,11132,12674,13.85
3400021000,Elizabeth,124973,129216,3.4
4800030392,Graham,8908,8622,-3.21
1200027575,Greenville town,861,824,-4.3
4800009868,Brackettville,1688,1686,-0.12
3700030660,Henderson,15413,14911,-3.26
800023025,Eckley town,256,258,0.78
4200031082,Green Hills borough,29,28,-3.45
2900025228,Fortescue town,32,29,-9.38
2900029422,Greentop,442,459,3.85
3600030675,Greenwich village,1773,1715,-3.27
2800029460,Grenada,13083,12219,-6.6
4200034080,Herndon borough,319,300,-5.96
3900033376,Harbor View village,106,106,0
1800031396,Hardinsburg town,245,239,-2.45
2200083685,Zwolle town,1982,1937,-2.27
600086930,Yountville,2925,2966,1.4
2700071734,Worthington,12776,13099,2.53
4600072700,Woonsocket,655,648,-1.07
4000082150,Woodward,12000,12121,1.01
1800085184,Woodburn,1526,1639,7.4
